  6.336000000000e+01	  5.834920801909e+00	  8.017260752723e+01	  8.991563111160e+00	  2.135001218593e+00	  6.904488370016e+01	  9.915852046600e-02	  2.354468955082e-02	  7.614236177626e-01	  4.576373641117e-04	  6.212527269276e-03	  0.000000000000e+00	  1.253610705515e-02	
  6.432000000000e+01	  5.834774077899e+00	  8.017184960068e+01	  8.991005714251e+00	  2.134821956229e+00	  6.904486241195e+01	  9.915241564923e-02	  2.354272265734e-02	  7.614237065210e-01	  4.576386146106e-04	  6.243562066283e-03	  0.000000000000e+00	  1.254875147081e-02	
  6.528000000000e+01	  5.834631758182e+00	  8.017111365911e+01	  8.990464507512e+00	  2.134647858546e+00	  6.904484175450e+01	  9.914648813347e-02	  2.354081242406e-02	  7.614237927264e-01	  4.576398365009e-04	  6.273695514528e-03	  0.000000000000e+00	  1.256103169012e-02	
  6.624000000000e+01	  5.834493922549e+00	  8.017040020861e+01	  8.989939860319e+00	  2.134479049348e+00	  6.904482174073e+01	  9.914074196646e-02	  2.353896021021e-02	  7.614238763175e-01	  4.576410292392e-04	  6.302907037484e-03	  0.000000000000e+00	  1.257293897787e-02	
  6.720000000000e+01	  5.834360230034e+00	  8.016970748697e+01	  8.989430476545e+00	  2.134315112371e+00	  6.904480232076e+01	  9.913516295313e-02	  2.353716144870e-02	  7.614239575000e-01	  4.576421945474e-04	  6.331268799768e-03	  0.000000000000e+00	  1.258450269687e-02	
  6.816000000000e+01	  5.834230522583e+00	  8.016903486681e+01	  8.988935890123e+00	  2.134155906917e+00	  6.904478347397e+01	  9.912974599259e-02	  2.353541459716e-02	  7.614240363423e-01	  4.576433344855e-04	  6.358806731076e-03	  0.000000000000e+00	  1.259573274833e-02	
  6.912000000000e+01	  5.834104410489e+00	  8.016838024298e+01	  8.988454554657e+00	  2.134000931895e+00	  6.904476514264e+01	  9.912447414704e-02	  2.353371415710e-02	  7.614241130937e-01	  4.576444506800e-04	  6.385606940710e-03	  0.000000000000e+00	  1.260666448887e-02	
  7.008000000000e+01	  5.833982199331e+00	  8.016774538291e+01	  8.987987765231e+00	  2.133850613081e+00	  6.904474737336e+01	  9.911936160442e-02	  2.353206480164e-02	  7.614241875422e-01	  4.576455407898e-04	  6.411597300486e-03	  0.000000000000e+00	  1.261726787308e-02	
  7.104000000000e+01	  5.833863585665e+00	  8.016712864199e+01	  8.987534313869e+00	  2.133704558863e+00	  6.904473012109e+01	  9.911439513365e-02	  2.353046223360e-02	  7.614242598822e-01	  4.576466072892e-04	  6.436845075505e-03	  0.000000000000e+00	  1.262757053400e-02	
  7.200000000000e+01	  5.833748263927e+00	  8.016652851896e+01	  8.987093094780e+00	  2.133562417467e+00	  6.904471334210e+01	  9.910956262531e-02	  2.352890259386e-02	  7.614243302869e-01	  4.576476518478e-04	  6.461411825300e-03	  0.000000000000e+00	  1.263759727149e-02	
